label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
ZERO,0.593078,0.62383,-1e-06,0.525513,0.593897,-0.032038,0.463001,0.51501,-0.045704,0.433084,0.42781,-0.059232,0.45303,0.359372,-0.063993,0.500056,0.411202,0.000247,0.486121,0.356398,-0.040495,0.498171,0.439913,-0.056369,0.507506,0.455281,-0.062374,0.550005,0.405186,0.00018,0.534016,0.355821,-0.041822,0.539123,0.458703,-0.042784,0.545603,0.460118,-0.032234,0.599921,0.409326,-0.009406,0.587949,0.358881,-0.054203,0.584645,0.458605,-0.033865,0.590033,0.468474,-0.007402,0.65141,0.421458,-0.022246,0.638397,0.379956,-0.045969,0.628023,0.448791,-0.030056,0.630226,0.465849,-0.010756
ZERO,0.593664,0.624465,-1e-06,0.527946,0.595718,-0.032938,0.46554,0.514474,-0.046562,0.437054,0.425487,-0.060009,0.457598,0.356889,-0.064679,0.500541,0.411788,0.000548,0.488134,0.354536,-0.040597,0.499318,0.438815,-0.05652,0.508131,0.455672,-0.062327,0.550412,0.404998,0.000671,0.535815,0.354134,-0.041735,0.540479,0.457784,-0.04256,0.546203,0.459783,-0.031501,0.600431,0.408992,-0.008998,0.590268,0.358158,-0.05456,0.586905,0.457834,-0.03479,0.591155,0.46757,-0.008422,0.652223,0.420723,-0.021976,0.64092,0.379303,-0.046498,0.630969,0.448038,-0.031206,0.631969,0.464954,-0.012182
ZERO,0.594073,0.623151,-1e-06,0.527886,0.593046,-0.032476,0.46679,0.514276,-0.046467,0.437462,0.426605,-0.060439,0.45695,0.357721,-0.065621,0.503707,0.411434,0.000997,0.490569,0.35571,-0.039946,0.501385,0.438298,-0.05602,0.510848,0.453903,-0.062153,0.552642,0.405759,0.001031,0.537669,0.355581,-0.041403,0.541943,0.457762,-0.042546,0.548249,0.458445,-0.032084,0.60164,0.410475,-0.008642,0.591459,0.358606,-0.053725,0.587376,0.457075,-0.033756,0.592072,0.465736,-0.007566,0.652546,0.423103,-0.021691,0.64217,0.381193,-0.045635,0.63085,0.44869,-0.03043,0.631621,0.465089,-0.011754
ZERO,0.595241,0.623862,-1e-06,0.529139,0.594065,-0.034028,0.467979,0.514613,-0.049149,0.438862,0.426957,-0.064026,0.457133,0.356844,-0.070139,0.502072,0.409486,5.2e-05,0.490016,0.355792,-0.04078,0.501049,0.437972,-0.056149,0.509957,0.453611,-0.061553,0.552,0.403602,0.000665,0.537695,0.355695,-0.041228,0.541832,0.458202,-0.041704,0.547535,0.457958,-0.030602,0.602079,0.408054,-0.008595,0.592106,0.359659,-0.053926,0.588106,0.458406,-0.034019,0.592529,0.467028,-0.00769,0.653725,0.420476,-0.021273,0.642849,0.37925,-0.04576,0.632112,0.447781,-0.030473,0.632951,0.46512,-0.011447
ZERO,0.596521,0.624903,-1e-06,0.529415,0.593557,-0.033473,0.468243,0.514709,-0.047885,0.439025,0.42612,-0.062188,0.457279,0.355528,-0.067521,0.504561,0.411299,0.002668,0.492347,0.357816,-0.03727,0.503393,0.439538,-0.052322,0.512494,0.45253,-0.057943,0.55368,0.404972,0.003135,0.539241,0.356089,-0.038643,0.543601,0.458541,-0.039356,0.549941,0.456308,-0.028461,0.602933,0.40907,-0.006317,0.593117,0.359681,-0.051074,0.589249,0.457484,-0.031088,0.594423,0.463483,-0.004851,0.654068,0.420972,-0.019248,0.643168,0.380793,-0.042691,0.632222,0.448265,-0.027319,0.633822,0.46309,-0.008507
ZERO,0.596154,0.62328,-1e-06,0.529872,0.593715,-0.034136,0.468374,0.514604,-0.04904,0.440015,0.426829,-0.063688,0.46021,0.357753,-0.069446,0.504272,0.410078,-6.9e-05,0.491457,0.356499,-0.041829,0.502624,0.439199,-0.057869,0.511883,0.452376,-0.063761,0.554271,0.405012,0.000529,0.539488,0.355857,-0.04246,0.543459,0.459372,-0.043087,0.549087,0.457886,-0.031805,0.604121,0.409418,-0.008868,0.593652,0.359823,-0.054792,0.58964,0.459379,-0.03438,0.594453,0.466752,-0.007452,0.655545,0.421169,-0.021767,0.644301,0.379852,-0.046086,0.633551,0.448525,-0.030453,0.635047,0.46489,-0.011142
ZERO,0.600728,0.62148,-1e-06,0.536453,0.595125,-0.03414,0.472396,0.513501,-0.048322,0.442841,0.423487,-0.062136,0.466291,0.355757,-0.067099,0.507834,0.409658,0.000163,0.495608,0.354206,-0.041438,0.506497,0.437659,-0.057475,0.515074,0.450615,-0.063544,0.557378,0.404031,0.000708,0.543653,0.353649,-0.042393,0.548088,0.45725,-0.042937,0.553026,0.456666,-0.031504,0.606867,0.408704,-0.008793,0.598118,0.358733,-0.055432,0.59429,0.458085,-0.035997,0.597386,0.465468,-0.009639,0.657934,0.420606,-0.021656,0.648597,0.379266,-0.047049,0.638553,0.448513,-0.032242,0.638332,0.465278,-0.01346
ZERO,0.601874,0.622416,-1e-06,0.536205,0.593974,-0.033887,0.4739,0.514034,-0.048191,0.445545,0.424766,-0.062382,0.46578,0.35553,-0.067756,0.508409,0.411684,0.001082,0.497156,0.354285,-0.04085,0.507725,0.437174,-0.057078,0.516125,0.453581,-0.062894,0.558034,0.405152,0.001406,0.544878,0.353542,-0.041841,0.549059,0.45667,-0.042852,0.554286,0.457137,-0.031606,0.607839,0.408816,-0.008378,0.599284,0.357193,-0.05479,0.595423,0.455637,-0.035578,0.598944,0.463823,-0.009326,0.659356,0.420377,-0.021582,0.650197,0.378622,-0.046586,0.639896,0.44639,-0.031839,0.639959,0.462927,-0.013104
ZERO,0.601421,0.620968,-1e-06,0.537271,0.593922,-0.034717,0.475604,0.512832,-0.049202,0.44755,0.423075,-0.063336,0.468439,0.354325,-0.068455,0.509427,0.41001,-0.000635,0.498723,0.353364,-0.04222,0.509587,0.436999,-0.057597,0.517787,0.452047,-0.063056,0.559265,0.40383,-8e-05,0.546609,0.353038,-0.043382,0.550473,0.456777,-0.043858,0.555233,0.456145,-0.03237,0.609156,0.408121,-0.009614,0.601194,0.357662,-0.05596,0.597099,0.456322,-0.036197,0.600209,0.462941,-0.0098,0.660607,0.419819,-0.022674,0.652032,0.379435,-0.047683,0.641475,0.446989,-0.032944,0.641036,0.462183,-0.0144
ZERO,0.602544,0.621504,-1e-06,0.537401,0.592019,-0.034042,0.476011,0.511875,-0.048443,0.44795,0.423135,-0.062651,0.466265,0.35332,-0.06798,0.511171,0.409065,0.000897,0.499955,0.35498,-0.039708,0.510992,0.436671,-0.054701,0.519478,0.450836,-0.059991,0.560395,0.403709,0.001521,0.547074,0.354431,-0.040591,0.551017,0.456824,-0.040832,0.556432,0.455484,-0.029526,0.609758,0.408201,-0.007887,0.600838,0.357935,-0.053136,0.596518,0.456178,-0.033144,0.600577,0.463413,-0.006826,0.660856,0.420301,-0.020829,0.651316,0.3798,-0.045096,0.640177,0.447092,-0.030283,0.640466,0.462835,-0.01181
ZERO,0.603625,0.62197,-1e-06,0.537828,0.592997,-0.033776,0.476916,0.511977,-0.047887,0.44903,0.423698,-0.06171,0.469287,0.354998,-0.066559,0.510871,0.409553,0.000496,0.499792,0.3524,-0.040851,0.511007,0.435654,-0.056771,0.519397,0.453197,-0.062404,0.56093,0.403435,0.001062,0.547287,0.352077,-0.041453,0.552019,0.455716,-0.042283,0.557806,0.457779,-0.031039,0.611036,0.407792,-0.008299,0.602051,0.356741,-0.053813,0.598259,0.45616,-0.034032,0.602284,0.466154,-0.007516,0.662753,0.419956,-0.021087,0.653143,0.377921,-0.045498,0.642686,0.44589,-0.030313,0.643074,0.462759,-0.011308
ZERO,0.611405,0.614385,-1e-06,0.546957,0.586973,-0.03414,0.484863,0.506136,-0.048737,0.455812,0.417627,-0.063099,0.479187,0.349899,-0.06861,0.519107,0.405862,0.000626,0.50848,0.348726,-0.041482,0.519479,0.43032,-0.058264,0.527358,0.442949,-0.064683,0.568075,0.400701,0.001117,0.556767,0.347681,-0.041918,0.560897,0.44996,-0.043414,0.563966,0.448117,-0.03278,0.61701,0.404964,-0.008404,0.610569,0.353648,-0.054903,0.606923,0.451439,-0.036499,0.608312,0.456581,-0.011029,0.667157,0.415878,-0.021238,0.660794,0.374845,-0.046043,0.650779,0.443177,-0.031322,0.648622,0.459093,-0.01283
ZERO,0.612844,0.614243,-1e-06,0.547951,0.585876,-0.03308,0.486633,0.504318,-0.046166,0.459158,0.415096,-0.059332,0.481373,0.347509,-0.06371,0.522122,0.405314,0.003275,0.510799,0.348558,-0.037594,0.520669,0.430876,-0.053269,0.529205,0.444235,-0.059004,0.571193,0.399733,0.003319,0.558869,0.347569,-0.03923,0.561852,0.449927,-0.039977,0.567156,0.449398,-0.028696,0.620139,0.404152,-0.006792,0.612791,0.351776,-0.052625,0.608303,0.449602,-0.033312,0.611794,0.456762,-0.0072,0.670998,0.415907,-0.020333,0.663763,0.373403,-0.044848,0.652848,0.441222,-0.030044,0.652112,0.457533,-0.01152
ZERO,0.613192,0.613583,-1e-06,0.548739,0.586962,-0.035007,0.487981,0.505903,-0.049767,0.461208,0.416295,-0.063982,0.481925,0.346744,-0.069342,0.519755,0.403435,-0.001223,0.511103,0.347102,-0.041709,0.52175,0.42913,-0.056318,0.529513,0.445472,-0.061317,0.569689,0.397602,-0.000572,0.558558,0.34665,-0.043118,0.562147,0.449479,-0.043729,0.566428,0.450498,-0.03238,0.619613,0.402029,-0.009839,0.613613,0.352004,-0.055722,0.609142,0.450298,-0.036758,0.610677,0.458176,-0.01109,0.67134,0.414086,-0.02258,0.66467,0.37316,-0.04794,0.654157,0.440649,-0.033848,0.651825,0.456662,-0.015817
ZERO,0.612909,0.61616,-1e-06,0.548549,0.586879,-0.033292,0.488403,0.505301,-0.047073,0.461533,0.41595,-0.060756,0.480816,0.345871,-0.065468,0.52076,0.403257,0.00186,0.512241,0.34772,-0.037879,0.522889,0.429918,-0.05232,0.530751,0.444678,-0.057457,0.570525,0.397886,0.001725,0.559288,0.347779,-0.040005,0.56261,0.45039,-0.040339,0.567629,0.449649,-0.029091,0.620233,0.402792,-0.008359,0.614299,0.351838,-0.05316,0.609484,0.450048,-0.033568,0.611959,0.457531,-0.007772,0.671976,0.41535,-0.021941,0.665516,0.374,-0.046241,0.654091,0.441347,-0.031731,0.652199,0.457247,-0.013607
ZERO,0.617035,0.613837,-1e-06,0.551889,0.584054,-0.034251,0.491468,0.503489,-0.048803,0.463368,0.414319,-0.063314,0.485054,0.345,-0.068955,0.524964,0.402773,0.002257,0.513472,0.346481,-0.038708,0.524492,0.42839,-0.05447,0.533327,0.441806,-0.06028,0.574281,0.397111,0.002656,0.561704,0.345223,-0.040221,0.565504,0.447723,-0.041313,0.570482,0.447829,-0.030137,0.623507,0.402014,-0.007086,0.616805,0.350516,-0.053157,0.612269,0.448549,-0.034378,0.614679,0.456299,-0.008471,0.674372,0.41467,-0.020315,0.668125,0.372155,-0.044782,0.656869,0.439082,-0.030313,0.654674,0.455733,-0.011976
ZERO,0.615972,0.615159,-1e-06,0.550784,0.585492,-0.033668,0.491297,0.503187,-0.04753,0.464935,0.413144,-0.061277,0.485342,0.343005,-0.066266,0.524752,0.403111,0.002311,0.515964,0.346527,-0.038173,0.525873,0.427756,-0.053707,0.533409,0.444441,-0.059313,0.574097,0.397772,0.002564,0.563157,0.345851,-0.039717,0.566226,0.447845,-0.040902,0.57039,0.449641,-0.030063,0.623274,0.402725,-0.007191,0.618125,0.350785,-0.052598,0.61292,0.448267,-0.033741,0.614148,0.45735,-0.008139,0.674567,0.415586,-0.020414,0.669188,0.373016,-0.044984,0.657602,0.439922,-0.030678,0.654422,0.456758,-0.012599
ZERO,0.617411,0.617623,-1e-06,0.552307,0.586353,-0.032715,0.492449,0.503309,-0.045996,0.46585,0.413574,-0.059453,0.485079,0.343058,-0.064216,0.526407,0.402875,0.003853,0.516649,0.345952,-0.036406,0.527384,0.428019,-0.052309,0.535778,0.445484,-0.058102,0.575966,0.397669,0.003804,0.564062,0.345848,-0.037945,0.567532,0.447896,-0.039469,0.573074,0.451147,-0.028989,0.625377,0.403039,-0.006226,0.619094,0.350314,-0.051127,0.613661,0.448597,-0.032508,0.616056,0.459851,-0.00708,0.676873,0.416269,-0.019639,0.670533,0.372363,-0.043666,0.658405,0.439301,-0.029265,0.655766,0.457358,-0.011149
ZERO,0.61842,0.615941,-1e-06,0.550604,0.586178,-0.031992,0.49124,0.504075,-0.044746,0.466282,0.413452,-0.05754,0.485034,0.34318,-0.061565,0.526936,0.402536,0.003084,0.517713,0.346577,-0.036112,0.527973,0.429107,-0.051307,0.535606,0.443854,-0.057172,0.576603,0.398042,0.002922,0.564455,0.347748,-0.037875,0.567677,0.449483,-0.039146,0.572466,0.449611,-0.02915,0.625866,0.403127,-0.006896,0.618549,0.350483,-0.050797,0.61367,0.4493,-0.031332,0.616612,0.458259,-0.005954,0.677224,0.415679,-0.020083,0.669431,0.373015,-0.043502,0.657807,0.440874,-0.028482,0.656903,0.457631,-0.010216
ZERO,0.617923,0.616145,-1e-06,0.551122,0.586098,-0.032179,0.491392,0.503456,-0.04491,0.465406,0.413401,-0.057754,0.484633,0.343441,-0.061645,0.525621,0.402015,0.003812,0.515667,0.345496,-0.035499,0.526925,0.427893,-0.050634,0.534891,0.442599,-0.056346,0.575467,0.397282,0.003755,0.563225,0.346834,-0.037339,0.566768,0.448755,-0.038686,0.571269,0.448674,-0.028487,0.624873,0.402471,-0.006078,0.617654,0.350029,-0.049946,0.612738,0.448644,-0.030754,0.615092,0.45713,-0.005508,0.676183,0.415055,-0.019344,0.669113,0.373075,-0.042741,0.657149,0.440723,-0.028151,0.655349,0.457003,-0.010173
ZERO,0.617594,0.61131,-1e-06,0.549015,0.583573,-0.031843,0.489206,0.501999,-0.044465,0.463992,0.410877,-0.057182,0.483422,0.340894,-0.061101,0.524383,0.399618,0.00281,0.513204,0.343852,-0.036694,0.525441,0.425901,-0.051979,0.534498,0.439369,-0.057841,0.574256,0.394884,0.002737,0.561489,0.345004,-0.038149,0.565861,0.446625,-0.039097,0.571012,0.446292,-0.028888,0.623567,0.399693,-0.006997,0.615881,0.346977,-0.050926,0.611364,0.446223,-0.031022,0.614528,0.455321,-0.005307,0.674861,0.411999,-0.02011,0.666883,0.369172,-0.043445,0.655153,0.437153,-0.028282,0.654307,0.454193,-0.009877
ZERO,0.613859,0.614724,-1e-06,0.548769,0.582185,-0.03223,0.489288,0.500193,-0.045446,0.462939,0.410986,-0.059026,0.48268,0.340978,-0.063752,0.524717,0.399237,0.004337,0.513623,0.343493,-0.035853,0.524003,0.426978,-0.051534,0.532549,0.441087,-0.057452,0.574277,0.394426,0.004035,0.561101,0.344857,-0.037692,0.564055,0.447319,-0.038602,0.570255,0.447159,-0.027847,0.623373,0.400119,-0.006318,0.615375,0.348019,-0.050556,0.609965,0.446467,-0.030816,0.614231,0.455472,-0.004844,0.674536,0.413379,-0.020184,0.66622,0.370199,-0.04311,0.654062,0.436606,-0.0281,0.653872,0.453115,-0.009722
ZERO,0.6155,0.61284,-1e-06,0.548851,0.581926,-0.032586,0.489634,0.501282,-0.046178,0.46378,0.412284,-0.059842,0.482421,0.342183,-0.064844,0.525256,0.400473,0.001988,0.51411,0.344775,-0.038181,0.524393,0.426486,-0.053821,0.532804,0.442287,-0.059621,0.574242,0.395516,0.002056,0.561302,0.345802,-0.039463,0.564621,0.446269,-0.040782,0.569964,0.447446,-0.03062,0.623337,0.40059,-0.007623,0.615571,0.348391,-0.052178,0.610336,0.445726,-0.032986,0.613264,0.455092,-0.007539,0.674214,0.413769,-0.0207,0.666433,0.370339,-0.044711,0.654264,0.437303,-0.030022,0.65272,0.454748,-0.011805
ZERO,0.613945,0.612572,-1e-06,0.548384,0.582348,-0.033424,0.488944,0.501053,-0.04702,0.462878,0.411347,-0.060417,0.481907,0.341652,-0.064774,0.52298,0.400019,0.00155,0.513091,0.343906,-0.038151,0.524176,0.426797,-0.052635,0.532241,0.440935,-0.057726,0.572654,0.39581,0.001954,0.56089,0.345352,-0.039688,0.564268,0.447375,-0.040105,0.568871,0.446348,-0.029103,0.621903,0.401274,-0.00751,0.615442,0.349356,-0.052233,0.610547,0.447659,-0.03233,0.613303,0.455414,-0.006286,0.673063,0.414209,-0.020479,0.66658,0.3716,-0.04442,0.654949,0.438896,-0.029584,0.653354,0.455417,-0.011256
ZERO,0.615287,0.61622,-1e-06,0.548927,0.584747,-0.033279,0.489028,0.502667,-0.046785,0.463419,0.412339,-0.060211,0.482596,0.341813,-0.06467,0.524946,0.401609,0.003574,0.516069,0.345991,-0.036165,0.525295,0.427927,-0.051207,0.532599,0.442222,-0.056715,0.573913,0.397121,0.003876,0.562454,0.347156,-0.037484,0.564574,0.448604,-0.038329,0.569071,0.446795,-0.027641,0.62257,0.402676,-0.005876,0.616453,0.350836,-0.050405,0.610663,0.448261,-0.031124,0.61339,0.455406,-0.005575,0.673423,0.415982,-0.019157,0.66702,0.373573,-0.043016,0.654901,0.440658,-0.028453,0.653377,0.456722,-0.010324
ZERO,0.615226,0.614334,-1e-06,0.548379,0.584318,-0.033544,0.488986,0.50335,-0.047057,0.463488,0.413763,-0.060321,0.482452,0.34396,-0.064615,0.523325,0.401966,0.002052,0.514412,0.346784,-0.038171,0.525093,0.429325,-0.053644,0.532594,0.443883,-0.059443,0.573198,0.397409,0.002416,0.561648,0.347375,-0.039582,0.56502,0.449446,-0.040781,0.569604,0.449108,-0.030324,0.622568,0.402471,-0.007158,0.616042,0.35066,-0.052383,0.611072,0.449419,-0.032887,0.613702,0.457514,-0.007016,0.673831,0.415245,-0.020223,0.666863,0.373193,-0.044651,0.655224,0.441053,-0.029888,0.653792,0.457495,-0.011505
ZERO,0.615342,0.616709,-1e-06,0.54964,0.585198,-0.03263,0.489537,0.504034,-0.04584,0.463155,0.41471,-0.059097,0.48194,0.344199,-0.063406,0.523515,0.404277,0.003642,0.51486,0.348474,-0.036017,0.524778,0.429845,-0.051122,0.532051,0.443902,-0.056855,0.572953,0.399528,0.003561,0.56138,0.34919,-0.038074,0.564223,0.450238,-0.039246,0.568747,0.448722,-0.028903,0.622237,0.404367,-0.006456,0.615986,0.351715,-0.050926,0.610655,0.448822,-0.031707,0.612997,0.456364,-0.006347,0.67355,0.416894,-0.019967,0.66709,0.374636,-0.043871,0.654954,0.441675,-0.029454,0.652781,0.458154,-0.011546
ZERO,0.614423,0.614523,-1e-06,0.549246,0.585803,-0.033081,0.48958,0.504962,-0.046295,0.463833,0.415049,-0.05925,0.483093,0.345232,-0.063473,0.522908,0.403965,0.001725,0.514464,0.348434,-0.037576,0.525168,0.429957,-0.052582,0.532659,0.44529,-0.05825,0.572669,0.399249,0.001875,0.561272,0.348938,-0.039459,0.564876,0.45027,-0.040816,0.569026,0.45162,-0.030625,0.621953,0.404402,-0.007679,0.615571,0.352665,-0.052412,0.611024,0.450877,-0.033508,0.612749,0.459922,-0.008246,0.67322,0.417089,-0.020605,0.666288,0.375568,-0.045077,0.655205,0.442832,-0.030817,0.653154,0.45905,-0.01294
ZERO,0.614822,0.616224,-1e-06,0.550355,0.5873,-0.033527,0.490039,0.506535,-0.047033,0.46347,0.416809,-0.060174,0.483029,0.347468,-0.064241,0.52456,0.404809,0.00106,0.51551,0.348655,-0.03867,0.525564,0.43071,-0.053213,0.533411,0.444687,-0.058488,0.573919,0.400287,0.001553,0.562653,0.349757,-0.040061,0.565022,0.451745,-0.040582,0.56938,0.450244,-0.02977,0.622669,0.405226,-0.007822,0.616864,0.35307,-0.052558,0.611067,0.451258,-0.03311,0.613554,0.458721,-0.007539,0.673498,0.41751,-0.02068,0.667373,0.37559,-0.04504,0.655202,0.443172,-0.030832,0.652968,0.459528,-0.012976
ZERO,0.613993,0.613439,-1e-06,0.549114,0.586458,-0.034033,0.489488,0.504564,-0.047579,0.463727,0.414774,-0.060782,0.482947,0.345324,-0.065088,0.522782,0.403354,0.000927,0.514423,0.347116,-0.038973,0.525103,0.429484,-0.053885,0.53247,0.44534,-0.059277,0.572508,0.398717,0.001619,0.561374,0.348255,-0.040313,0.564725,0.450446,-0.041483,0.568756,0.450648,-0.030968,0.621915,0.403676,-0.00756,0.61572,0.35211,-0.052753,0.610803,0.450403,-0.033898,0.612244,0.45788,-0.008642,0.673219,0.415813,-0.020197,0.667017,0.374751,-0.044994,0.655357,0.442428,-0.031014,0.652457,0.458524,-0.013324
ZERO,0.616124,0.615714,-1e-06,0.550819,0.586414,-0.033668,0.490278,0.504745,-0.047473,0.463634,0.414756,-0.06106,0.482843,0.34417,-0.065713,0.524805,0.40446,0.001868,0.516121,0.348123,-0.038313,0.525789,0.429638,-0.053446,0.533162,0.444773,-0.058923,0.573781,0.399486,0.00234,0.562371,0.348485,-0.039263,0.565288,0.449857,-0.039873,0.569802,0.449197,-0.028986,0.622629,0.404491,-0.007191,0.616335,0.351932,-0.051818,0.611352,0.449244,-0.032374,0.613921,0.457237,-0.006709,0.673491,0.417167,-0.020261,0.667179,0.374516,-0.044371,0.655541,0.441377,-0.029969,0.653616,0.458,-0.011969
ZERO,0.614188,0.614536,-1e-06,0.549596,0.586498,-0.032452,0.489777,0.504003,-0.04491,0.464269,0.41437,-0.057146,0.484686,0.346685,-0.06058,0.522543,0.403438,0.000811,0.513814,0.345662,-0.038314,0.525067,0.428263,-0.052793,0.532444,0.445241,-0.058023,0.572805,0.398494,0.00085,0.561498,0.346628,-0.040404,0.565292,0.448942,-0.041408,0.569182,0.451664,-0.030887,0.62257,0.403712,-0.008645,0.616569,0.352236,-0.053137,0.61195,0.450822,-0.034104,0.613082,0.460585,-0.008778,0.674203,0.416512,-0.021435,0.667963,0.374528,-0.045877,0.656685,0.441581,-0.031661,0.653626,0.458112,-0.013832
ZERO,0.615425,0.614105,-1e-06,0.550216,0.58408,-0.032792,0.49052,0.502335,-0.0461,0.46499,0.412535,-0.059296,0.48606,0.344036,-0.063609,0.524131,0.402768,0.001195,0.51454,0.344647,-0.039693,0.524959,0.427391,-0.055288,0.532714,0.444432,-0.060832,0.573987,0.397929,0.001177,0.562433,0.345213,-0.041404,0.565718,0.447756,-0.042463,0.57009,0.449762,-0.031544,0.62349,0.403188,-0.008672,0.617522,0.350069,-0.054164,0.612236,0.448141,-0.03506,0.613864,0.457382,-0.009272,0.674857,0.416307,-0.021887,0.668684,0.373296,-0.046386,0.656817,0.440247,-0.031876,0.654139,0.457031,-0.013639
ZERO,0.615608,0.61552,-1e-06,0.548985,0.584932,-0.030374,0.489723,0.502467,-0.041744,0.465453,0.411655,-0.053486,0.485626,0.342867,-0.056468,0.527131,0.403512,0.005312,0.517446,0.346554,-0.033637,0.526448,0.428726,-0.048877,0.534297,0.443268,-0.054781,0.575591,0.399217,0.004621,0.563973,0.347353,-0.035976,0.566028,0.448072,-0.037149,0.571,0.448562,-0.027077,0.623767,0.404442,-0.005732,0.617709,0.35025,-0.049182,0.611772,0.448007,-0.029803,0.614412,0.457403,-0.004529,0.674299,0.417248,-0.019421,0.668177,0.373139,-0.04254,0.655862,0.44036,-0.027814,0.654149,0.457381,-0.009849
ZERO,0.616109,0.615158,-1e-06,0.550206,0.584739,-0.032635,0.490786,0.502971,-0.045506,0.464688,0.413444,-0.058235,0.48415,0.344177,-0.061952,0.525608,0.402473,0.00256,0.5162,0.347003,-0.036167,0.526599,0.429038,-0.050358,0.534241,0.442372,-0.055548,0.574933,0.398134,0.00297,0.563737,0.348187,-0.03753,0.566507,0.449593,-0.037967,0.570756,0.448188,-0.027382,0.623951,0.403293,-0.006339,0.618002,0.351381,-0.05006,0.612415,0.44965,-0.030403,0.614786,0.457728,-0.004889,0.674831,0.415995,-0.019076,0.668485,0.373482,-0.042414,0.656334,0.44101,-0.027663,0.6544,0.457639,-0.009599
ZERO,0.615156,0.616809,-1e-06,0.549964,0.585801,-0.03334,0.490673,0.503582,-0.04657,0.465262,0.413249,-0.059546,0.484304,0.342539,-0.063572,0.526155,0.403544,0.002547,0.517386,0.347953,-0.03651,0.527508,0.429815,-0.051211,0.535001,0.44471,-0.056677,0.575246,0.398873,0.003052,0.563827,0.348381,-0.038019,0.566606,0.449779,-0.039106,0.570975,0.450313,-0.028842,0.623925,0.404047,-0.006265,0.617729,0.351516,-0.050603,0.612155,0.449312,-0.031499,0.614267,0.458622,-0.006191,0.674785,0.416861,-0.019043,0.668223,0.373631,-0.043003,0.656087,0.440604,-0.028651,0.653637,0.457734,-0.010791
ZERO,0.615938,0.614982,-1e-06,0.549662,0.585789,-0.034338,0.490298,0.503736,-0.047695,0.4652,0.413215,-0.060434,0.484295,0.342724,-0.064151,0.525499,0.402243,0.00148,0.517321,0.348542,-0.037551,0.527684,0.430503,-0.052325,0.534851,0.443536,-0.058051,0.575171,0.397553,0.002558,0.563933,0.348839,-0.038612,0.566733,0.450181,-0.040057,0.570538,0.449211,-0.030205,0.624256,0.402546,-0.006163,0.617847,0.351766,-0.050695,0.612409,0.449737,-0.031679,0.614446,0.457299,-0.006552,0.675184,0.414864,-0.01839,0.668163,0.373431,-0.04264,0.65657,0.440982,-0.028323,0.654794,0.45681,-0.010488
ZERO,0.619323,0.619016,-1e-06,0.554133,0.590219,-0.033314,0.493305,0.507169,-0.046089,0.467396,0.416029,-0.058723,0.489069,0.348223,-0.062249,0.528826,0.406964,0.002437,0.517952,0.349195,-0.039016,0.528087,0.432415,-0.054606,0.536438,0.446659,-0.060038,0.578073,0.402459,0.002869,0.566125,0.348992,-0.039949,0.569283,0.452351,-0.04012,0.574536,0.451402,-0.028236,0.627206,0.407541,-0.006907,0.6208,0.355199,-0.05284,0.615998,0.453659,-0.032994,0.619521,0.459982,-0.006394,0.678288,0.420154,-0.020191,0.672448,0.376921,-0.04465,0.661047,0.444875,-0.029753,0.659986,0.460813,-0.011051
